City,Year,Month,Day,pm25
PORT ALLEN,2016,10,11,90
PORT ALLEN,2016,10,12,90
PORT ALLEN,2016,10,13,117
PORT ALLEN,2016,10,14,125
PORT ALLEN,2016,10,15,86
PORT ALLEN,2016,10,16,74
PORT ALLEN,2016,10,17,108
PORT ALLEN,2016,10,18,120
PORT ALLEN,2016,10,19,87
PORT ALLEN,2016,10,20,87
PORT ALLEN,2016,10,21,63
PORT ALLEN,2016,10,22,54
PORT ALLEN,2016,10,23,113
PORT ALLEN,2016,10,24,176
PORT ALLEN,2016,10,25,157
PORT ALLEN,2016,10,26,142
PORT ALLEN,2016,10,27,91
PORT ALLEN,2016,10,28,85
PORT ALLEN,2016,10,29,94
PORT ALLEN,2016,10,30,95
PORT ALLEN,2016,10,31,170
PORT ALLEN,2016,11,1,141
PORT ALLEN,2016,11,2,99
PORT ALLEN,2016,11,3,124
PORT ALLEN,2016,11,4,141
PORT ALLEN,2016,11,5,76
PORT ALLEN,2016,11,6,92
PORT ALLEN,2016,11,7,94
PORT ALLEN,2016,11,8,54
PORT ALLEN,2016,11,9,95
PORT ALLEN,2016,11,10,77
PORT ALLEN,2016,11,11,80
PORT ALLEN,2016,11,12,83
PORT ALLEN,2016,11,13,130
PORT ALLEN,2016,11,14,200
PORT ALLEN,2016,11,15,213
PORT ALLEN,2016,11,16,145
PORT ALLEN,2016,11,17,144
PORT ALLEN,2016,11,18,118
PORT ALLEN,2016,11,19,42
PORT ALLEN,2016,11,20,55
PORT ALLEN,2016,11,21,98
PORT ALLEN,2016,11,29,107
PORT ALLEN,2016,11,30,67
PORT ALLEN,2016,12,1,61
PORT ALLEN,2016,12,2,68
PORT ALLEN,2016,12,3,63
PORT ALLEN,2016,12,4,54
PORT ALLEN,2016,12,5,38
PORT ALLEN,2016,12,6,65
PORT ALLEN,2016,12,7,78
PORT ALLEN,2016,12,8,64
PORT ALLEN,2016,12,9,41
PORT ALLEN,2016,12,10,71
PORT ALLEN,2016,12,11,137
PORT ALLEN,2016,12,12,80
PORT ALLEN,2016,12,13,68
PORT ALLEN,2016,12,14,104
PORT ALLEN,2016,12,15,72
PORT ALLEN,2016,12,16,115
PORT ALLEN,2016,12,17,71
PORT ALLEN,2016,12,18,42
PORT ALLEN,2016,12,19,43
PORT ALLEN,2016,12,20,94
PORT ALLEN,2016,12,21,148
PORT ALLEN,2016,12,22,163
PORT ALLEN,2016,12,23,202
PORT ALLEN,2016,12,24,98
PORT ALLEN,2016,12,25,87
PORT ALLEN,2016,12,26,65
PORT ALLEN,2016,12,27,77
PORT ALLEN,2016,12,28,98
PORT ALLEN,2016,12,29,42
PORT ALLEN,2016,12,30,47
PORT ALLEN,2016,12,31,63
BATON ROUGE / CAPITOL 1,2017,1,1,53
BATON ROUGE / CAPITOL 1,2017,1,2,50
BATON ROUGE / CAPITOL 1,2017,1,3,43
BATON ROUGE / CAPITOL 1,2017,1,4,68
BATON ROUGE / CAPITOL 1,2017,1,5,80
BATON ROUGE / CAPITOL 1,2017,1,6,47
BATON ROUGE / CAPITOL 1,2017,1,12,60
BATON ROUGE / CAPITOL 1,2017,1,13,50
BATON ROUGE / CAPITOL 1,2017,1,14,69
BATON ROUGE / CAPITOL 1,2017,1,15,51
BATON ROUGE / CAPITOL 1,2017,1,16,61
BATON ROUGE / CAPITOL 1,2017,1,19,45
BATON ROUGE / CAPITOL 1,2017,1,20,65
BATON ROUGE / CAPITOL 1,2017,1,21,84
BATON ROUGE / CAPITOL 1,2017,1,22,69
BATON ROUGE / CAPITOL 1,2017,1,23,40
BATON ROUGE / CAPITOL 1,2017,1,24,78
BATON ROUGE / CAPITOL 1,2017,1,25,76
BATON ROUGE / CAPITOL 1,2017,1,26,57
BATON ROUGE / CAPITOL 1,2017,1,27,71
BATON ROUGE / CAPITOL 1,2017,1,28,60
BATON ROUGE / CAPITOL 1,2017,1,29,51
BATON ROUGE / CAPITOL 1,2017,1,30,108
BATON ROUGE / CAPITOL 1,2017,1,31,129
BATON ROUGE / CAPITOL 1,2017,2,1,60
BATON ROUGE / CAPITOL 1,2017,2,2,73
BATON ROUGE / CAPITOL 1,2017,2,3,65
BATON ROUGE / CAPITOL 1,2017,2,4,72
BATON ROUGE / CAPITOL 1,2017,2,5,82
BATON ROUGE / CAPITOL 1,2017,2,6,40
BATON ROUGE / CAPITOL 1,2017,2,7,87
BATON ROUGE / CAPITOL 1,2017,2,8,135
BATON ROUGE / CAPITOL 1,2017,2,9,82
BATON ROUGE / CAPITOL 1,2017,2,10,61
BATON ROUGE / CAPITOL 1,2017,2,11,87
BATON ROUGE / CAPITOL 1,2017,2,12,107
BATON ROUGE / CAPITOL 1,2017,2,13,134
BATON ROUGE / CAPITOL 1,2017,2,14,93
BATON ROUGE / CAPITOL 1,2017,2,15,59
BATON ROUGE / CAPITOL 1,2017,2,16,74
BATON ROUGE / CAPITOL 1,2017,2,17,92
BATON ROUGE / CAPITOL 1,2017,2,18,116
BATON ROUGE / CAPITOL 1,2017,2,19,86
BATON ROUGE / CAPITOL 1,2017,2,20,63
BATON ROUGE / CAPITOL 1,2017,2,21,25
BATON ROUGE / CAPITOL 1,2017,2,22,63
BATON ROUGE / CAPITOL 1,2017,2,23,64
BATON ROUGE / CAPITOL 1,2017,2,24,62
BATON ROUGE / CAPITOL 1,2017,2,25,98
BATON ROUGE / CAPITOL 1,2017,2,26,90
BATON ROUGE / CAPITOL 1,2017,2,27,74
BATON ROUGE / CAPITOL 1,2017,2,28,100
BATON ROUGE / CAPITOL 1,2017,3,1,123
BATON ROUGE / CAPITOL 1,2017,3,2,72
BATON ROUGE / CAPITOL 1,2017,3,3,60
BATON ROUGE / CAPITOL 1,2017,3,4,95
BATON ROUGE / CAPITOL 1,2017,3,5,87
BATON ROUGE / CAPITOL 1,2017,3,7,65
BATON ROUGE / CAPITOL 1,2017,3,8,38
BATON ROUGE / CAPITOL 1,2017,3,9,60
BATON ROUGE / CAPITOL 1,2017,3,10,75
BATON ROUGE / CAPITOL 1,2017,3,11,87
BATON ROUGE / CAPITOL 1,2017,3,12,28
BATON ROUGE / CAPITOL 1,2017,3,13,66
BATON ROUGE / CAPITOL 1,2017,3,14,63
BATON ROUGE / CAPITOL 1,2017,3,15,90
BATON ROUGE / CAPITOL 1,2017,3,16,104
BATON ROUGE / CAPITOL 1,2017,3,17,69
BATON ROUGE / CAPITOL 1,2017,3,18,69
BATON ROUGE / CAPITOL 1,2017,3,19,97
BATON ROUGE / CAPITOL 1,2017,3,20,59
BATON ROUGE / CAPITOL 1,2017,3,21,61
BATON ROUGE / CAPITOL 1,2017,3,22,121
BATON ROUGE / CAPITOL 1,2017,3,23,165
BATON ROUGE / CAPITOL 1,2017,3,24,136
BATON ROUGE / CAPITOL 1,2017,3,25,55
BATON ROUGE / CAPITOL 1,2017,3,26,125
BATON ROUGE / CAPITOL 1,2017,3,27,81
BATON ROUGE / CAPITOL 1,2017,3,28,91
BATON ROUGE / CAPITOL 1,2017,3,29,89
BATON ROUGE / CAPITOL 1,2017,3,30,52
BATON ROUGE / CAPITOL 1,2017,3,31,73
BATON ROUGE / CAPITOL 1,2017,4,1,72
BATON ROUGE / CAPITOL 1,2017,4,2,80
BATON ROUGE / CAPITOL 1,2017,4,3,52
BATON ROUGE / CAPITOL 1,2017,4,4,67
BATON ROUGE / CAPITOL 1,2017,4,5,97
BATON ROUGE / CAPITOL 1,2017,4,6,66
BATON ROUGE / CAPITOL 1,2017,4,7,102
BATON ROUGE / CAPITOL 1,2017,4,8,129
BATON ROUGE / CAPITOL 1,2017,4,9,95
BATON ROUGE / CAPITOL 1,2017,4,10,100
BATON ROUGE / CAPITOL 1,2017,4,11,132
BATON ROUGE / CAPITOL 1,2017,4,12,123
BATON ROUGE / CAPITOL 1,2017,4,13,161
BATON ROUGE / CAPITOL 1,2017,4,14,175
BATON ROUGE / CAPITOL 1,2017,4,15,149
BATON ROUGE / CAPITOL 1,2017,4,16,80
BATON ROUGE / CAPITOL 1,2017,4,18,98
BATON ROUGE / CAPITOL 1,2017,4,19,115
BATON ROUGE / CAPITOL 1,2017,4,20,120
BATON ROUGE / CAPITOL 1,2017,4,21,78
BATON ROUGE / CAPITOL 1,2017,4,22,73
BATON ROUGE / CAPITOL 1,2017,4,23,50
BATON ROUGE / CAPITOL 1,2017,4,24,67
BATON ROUGE / CAPITOL 1,2017,4,25,58
BATON ROUGE / CAPITOL 1,2017,4,26,93
BATON ROUGE / CAPITOL 1,2017,4,27,83
BATON ROUGE / CAPITOL 1,2017,4,28,170
BATON ROUGE / CAPITOL 1,2017,4,29,107
BATON ROUGE / CAPITOL 1,2017,4,30,70
BATON ROUGE / CAPITOL 1,2017,5,1,49
BATON ROUGE / CAPITOL 1,2017,5,2,72
BATON ROUGE / CAPITOL 1,2017,5,3,47
BATON ROUGE / CAPITOL 1,2017,5,4,42
BATON ROUGE / CAPITOL 1,2017,5,5,56
BATON ROUGE / CAPITOL 1,2017,5,6,75
BATON ROUGE / CAPITOL 1,2017,5,7,92
BATON ROUGE / CAPITOL 1,2017,5,8,102
BATON ROUGE / CAPITOL 1,2017,5,9,81
BATON ROUGE / CAPITOL 1,2017,5,10,87
BATON ROUGE / CAPITOL 1,2017,5,11,96
BATON ROUGE / CAPITOL 1,2017,5,12,76
BATON ROUGE / CAPITOL 1,2017,5,13,59
BATON ROUGE / CAPITOL 1,2017,5,14,122
BATON ROUGE / CAPITOL 1,2017,5,15,100
BATON ROUGE / CAPITOL 1,2017,5,16,85
BATON ROUGE / CAPITOL 1,2017,5,17,72
BATON ROUGE / CAPITOL 1,2017,5,18,55
BATON ROUGE / CAPITOL 1,2017,5,19,70
BATON ROUGE / CAPITOL 1,2017,5,20,69
BATON ROUGE / CAPITOL 1,2017,5,21,42
BATON ROUGE / CAPITOL 1,2017,5,22,50
BATON ROUGE / CAPITOL 1,2017,5,23,57
BATON ROUGE / CAPITOL 1,2017,5,24,51
BATON ROUGE / CAPITOL 1,2017,5,26,57
BATON ROUGE / CAPITOL 1,2017,5,27,97
BATON ROUGE / CAPITOL 1,2017,5,28,106
BATON ROUGE / CAPITOL 1,2017,5,29,55
BATON ROUGE / CAPITOL 1,2017,5,30,87
BATON ROUGE / CAPITOL 1,2017,5,31,77
BATON ROUGE / CAPITOL 1,2017,6,1,58
BATON ROUGE / CAPITOL 1,2017,6,2,54
BATON ROUGE / CAPITOL 1,2017,6,3,71
BATON ROUGE / CAPITOL 1,2017,6,4,85
BATON ROUGE / CAPITOL 1,2017,6,5,38
BATON ROUGE / CAPITOL 1,2017,6,6,56
BATON ROUGE / CAPITOL 1,2017,6,7,65
BATON ROUGE / CAPITOL 1,2017,6,8,68
BATON ROUGE / CAPITOL 1,2017,6,9,106
BATON ROUGE / CAPITOL 1,2017,6,10,78
BATON ROUGE / CAPITOL 1,2017,6,11,50
BATON ROUGE / CAPITOL 1,2017,6,12,39
BATON ROUGE / CAPITOL 1,2017,6,13,52
BATON ROUGE / CAPITOL 1,2017,6,14,57
BATON ROUGE / CAPITOL 1,2017,6,15,60
BATON ROUGE / CAPITOL 1,2017,6,16,58
BATON ROUGE / CAPITOL 1,2017,6,17,57
BATON ROUGE / CAPITOL 1,2017,6,18,44
BATON ROUGE / CAPITOL 1,2017,6,20,30
BATON ROUGE / CAPITOL 1,2017,6,21,18
BATON ROUGE / CAPITOL 1,2017,6,22,45
BATON ROUGE / CAPITOL 1,2017,6,23,72
BATON ROUGE / CAPITOL 1,2017,6,24,62
BATON ROUGE / CAPITOL 1,2017,6,25,60
BATON ROUGE / CAPITOL 1,2017,6,26,68
BATON ROUGE / CAPITOL 1,2017,6,27,105
BATON ROUGE / CAPITOL 1,2017,6,28,78
BATON ROUGE / CAPITOL 1,2017,6,29,30
BATON ROUGE / CAPITOL 1,2017,6,30,102
BATON ROUGE / CAPITOL 1,2017,7,1,140
BATON ROUGE / CAPITOL 1,2017,7,2,135
BATON ROUGE / CAPITOL 1,2017,7,3,57
BATON ROUGE / CAPITOL 1,2017,7,4,53
BATON ROUGE / CAPITOL 1,2017,7,5,47
BATON ROUGE / CAPITOL 1,2017,7,6,45
BATON ROUGE / CAPITOL 1,2017,7,7,49
BATON ROUGE / CAPITOL 1,2017,7,8,65
BATON ROUGE / CAPITOL 1,2017,7,9,79
BATON ROUGE / CAPITOL 1,2017,7,10,69
BATON ROUGE / CAPITOL 1,2017,7,11,65
BATON ROUGE / CAPITOL 1,2017,7,12,57
BATON ROUGE / CAPITOL 1,2017,7,13,39
BATON ROUGE / CAPITOL 1,2017,7,14,44
BATON ROUGE / CAPITOL 1,2017,7,15,68
BATON ROUGE / CAPITOL 1,2017,7,16,59
BATON ROUGE / CAPITOL 1,2017,7,17,46
BATON ROUGE / CAPITOL 1,2017,7,18,60
BATON ROUGE / CAPITOL 1,2017,7,19,79
BATON ROUGE / CAPITOL 1,2017,7,20,105
BATON ROUGE / CAPITOL 1,2017,7,21,105
BATON ROUGE / CAPITOL 1,2017,7,22,78
BATON ROUGE / CAPITOL 1,2017,7,23,33
BATON ROUGE / CAPITOL 1,2017,7,24,72
BATON ROUGE / CAPITOL 1,2017,7,25,102
BATON ROUGE / CAPITOL 1,2017,7,26,112
BATON ROUGE / CAPITOL 1,2017,7,27,90
BATON ROUGE / CAPITOL 1,2017,7,28,68
BATON ROUGE / CAPITOL 1,2017,7,29,56
BATON ROUGE / CAPITOL 1,2017,7,30,87
BATON ROUGE / CAPITOL 1,2017,7,31,78
BATON ROUGE / CAPITOL 1,2017,8,1,80
BATON ROUGE / CAPITOL 1,2017,8,2,97
BATON ROUGE / CAPITOL 1,2017,8,3,87
BATON ROUGE / CAPITOL 1,2017,8,4,55
BATON ROUGE / CAPITOL 1,2017,8,5,75
BATON ROUGE / CAPITOL 1,2017,8,6,68
BATON ROUGE / CAPITOL 1,2017,8,7,50
BATON ROUGE / CAPITOL 1,2017,8,8,51
BATON ROUGE / CAPITOL 1,2017,8,9,47
BATON ROUGE / CAPITOL 1,2017,8,10,47
BATON ROUGE / CAPITOL 1,2017,8,11,47
BATON ROUGE / CAPITOL 1,2017,8,12,60
BATON ROUGE / CAPITOL 1,2017,8,13,44
BATON ROUGE / CAPITOL 1,2017,8,14,45
BATON ROUGE / CAPITOL 1,2017,8,15,37
BATON ROUGE / CAPITOL 1,2017,8,16,35
BATON ROUGE / CAPITOL 1,2017,8,17,63
BATON ROUGE / CAPITOL 1,2017,8,18,62
BATON ROUGE / CAPITOL 1,2017,8,19,62
BATON ROUGE / CAPITOL 1,2017,8,20,81
BATON ROUGE / CAPITOL 1,2017,8,21,98
BATON ROUGE / CAPITOL 1,2017,8,22,16
BATON ROUGE / CAPITOL 1,2017,8,23,92
BATON ROUGE / CAPITOL 1,2017,8,24,74
BATON ROUGE / CAPITOL 1,2017,8,25,113
BATON ROUGE / CAPITOL 1,2017,8,26,107
BATON ROUGE / CAPITOL 1,2017,8,27,99
BATON ROUGE / CAPITOL 1,2017,8,28,89
BATON ROUGE / CAPITOL 1,2017,8,29,67
BATON ROUGE / CAPITOL 1,2017,8,30,33
BATON ROUGE / CAPITOL 1,2017,8,31,96
BATON ROUGE / CAPITOL 1,2017,9,1,85
BATON ROUGE / CAPITOL 1,2017,9,2,99
BATON ROUGE / CAPITOL 1,2017,9,3,100
BATON ROUGE / CAPITOL 1,2017,9,4,118
BATON ROUGE / CAPITOL 1,2017,9,5,70
BATON ROUGE / CAPITOL 1,2017,9,6,85
BATON ROUGE / CAPITOL 1,2017,9,7,75
BATON ROUGE / CAPITOL 1,2017,9,8,71
BATON ROUGE / CAPITOL 1,2017,9,9,96
BATON ROUGE / CAPITOL 1,2017,9,10,86
BATON ROUGE / CAPITOL 1,2017,9,11,80
BATON ROUGE / CAPITOL 1,2017,9,12,94
BATON ROUGE / CAPITOL 1,2017,9,16,35
BATON ROUGE / CAPITOL 1,2017,9,17,57
BATON ROUGE / CAPITOL 1,2017,9,18,78
BATON ROUGE / CAPITOL 1,2017,9,19,86
BATON ROUGE / CAPITOL 1,2017,9,20,76
BATON ROUGE / CAPITOL 1,2017,9,21,90
BATON ROUGE / CAPITOL 1,2017,9,22,104
BATON ROUGE / CAPITOL 1,2017,9,23,122
BATON ROUGE / CAPITOL 1,2017,9,24,83
BATON ROUGE / CAPITOL 1,2017,9,25,68
BATON ROUGE / CAPITOL 1,2017,9,26,60
BATON ROUGE / CAPITOL 1,2017,9,27,67
BATON ROUGE / CAPITOL 1,2017,9,28,100
BATON ROUGE / CAPITOL 1,2017,9,29,92
BATON ROUGE / CAPITOL 1,2017,9,30,100
BATON ROUGE / CAPITOL 1,2017,10,1,97
BATON ROUGE / CAPITOL 1,2017,10,2,37
BATON ROUGE / CAPITOL 1,2017,10,3,98
BATON ROUGE / CAPITOL 1,2017,10,4,87
BATON ROUGE / CAPITOL 1,2017,10,5,33
BATON ROUGE / CAPITOL 1,2017,10,6,46
BATON ROUGE / CAPITOL 1,2017,10,7,31
BATON ROUGE / CAPITOL 1,2017,10,9,39
BATON ROUGE / CAPITOL 1,2017,10,11,59
BATON ROUGE / CAPITOL 1,2017,10,12,75
BATON ROUGE / CAPITOL 1,2017,10,13,88
BATON ROUGE / CAPITOL 1,2017,10,14,74
BATON ROUGE / CAPITOL 1,2017,10,15,60
BATON ROUGE / CAPITOL 1,2017,10,16,40
BATON ROUGE / CAPITOL 1,2017,10,17,57
BATON ROUGE / CAPITOL 1,2017,10,18,82
BATON ROUGE / CAPITOL 1,2017,10,19,80
BATON ROUGE / CAPITOL 1,2017,10,20,67
BATON ROUGE / CAPITOL 1,2017,10,21,32
BATON ROUGE / CAPITOL 1,2017,10,22,30
BATON ROUGE / CAPITOL 1,2017,10,23,47
BATON ROUGE / CAPITOL 1,2017,10,24,59
BATON ROUGE / CAPITOL 1,2017,10,27,39
BATON ROUGE / CAPITOL 1,2017,10,28,37
BATON ROUGE / CAPITOL 1,2017,10,29,55
BATON ROUGE / CAPITOL 1,2017,10,30,58
BATON ROUGE / CAPITOL 1,2017,11,2,53
BATON ROUGE / CAPITOL 1,2017,11,3,62
BATON ROUGE / CAPITOL 1,2017,11,4,60
BATON ROUGE / CAPITOL 1,2017,11,5,58
BATON ROUGE / CAPITOL 1,2017,11,6,68
BATON ROUGE / CAPITOL 1,2017,11,7,86
BATON ROUGE / CAPITOL 1,2017,11,8,69
BATON ROUGE / CAPITOL 1,2017,11,9,47
BATON ROUGE / CAPITOL 1,2017,11,10,63
BATON ROUGE / CAPITOL 1,2017,11,11,70
BATON ROUGE / CAPITOL 1,2017,11,12,83
BATON ROUGE / CAPITOL 1,2017,11,13,103
BATON ROUGE / CAPITOL 1,2017,11,14,124
BATON ROUGE / CAPITOL 1,2017,11,18,62
BATON ROUGE / CAPITOL 1,2017,11,19,56
BATON ROUGE / CAPITOL 1,2017,11,21,92
BATON ROUGE / CAPITOL 1,2017,11,22,96
BATON ROUGE / CAPITOL 1,2017,11,23,61
BATON ROUGE / CAPITOL 1,2017,11,24,73
BATON ROUGE / CAPITOL 1,2017,11,25,159
BATON ROUGE / CAPITOL 1,2017,11,26,90
BATON ROUGE / CAPITOL 1,2017,11,27,73
BATON ROUGE / CAPITOL 1,2017,11,28,93
BATON ROUGE / CAPITOL 1,2017,11,29,126
BATON ROUGE / CAPITOL 1,2017,11,30,149
BATON ROUGE / CAPITOL 1,2017,12,1,235
BATON ROUGE / CAPITOL 1,2017,12,6,25
BATON ROUGE / CAPITOL 1,2017,12,7,30
BATON ROUGE / CAPITOL 1,2017,12,8,47
BATON ROUGE / CAPITOL 1,2017,12,9,44
BATON ROUGE / CAPITOL 1,2017,12,10,81
BATON ROUGE / CAPITOL 1,2017,12,11,63
BATON ROUGE / CAPITOL 1,2017,12,12,67
BATON ROUGE / CAPITOL 1,2017,12,13,142
BATON ROUGE / CAPITOL 1,2017,12,14,97
BATON ROUGE / CAPITOL 1,2017,12,15,64
BATON ROUGE / CAPITOL 1,2017,12,16,64
BATON ROUGE / CAPITOL 1,2017,12,17,59
BATON ROUGE / CAPITOL 1,2017,12,18,55
BATON ROUGE / CAPITOL 1,2017,12,20,62
BATON ROUGE / CAPITOL 1,2017,12,21,114
BATON ROUGE / CAPITOL 1,2017,12,22,72
BATON ROUGE / CAPITOL 1,2017,12,29,92
BATON ROUGE / CAPITOL 1,2017,12,30,115
BATON ROUGE / CAPITOL 1,2017,12,31,63
KENNER,2017,1,1,263
KENNER,2017,1,7,44
KENNER,2017,1,13,31
KENNER,2017,1,19,35
KENNER,2017,1,25,47
KENNER,2017,2,6,56
KENNER,2017,2,12,75
KENNER,2017,2,18,56
KENNER,2017,2,24,41
KENNER,2017,3,2,21
KENNER,2017,3,8,24
KENNER,2017,3,14,44
KENNER,2017,3,20,63
KENNER,2017,3,26,104
KENNER,2017,4,1,51
KENNER,2017,4,7,58
KENNER,2017,4,13,122
KENNER,2017,4,19,66
KENNER,2017,4,25,52
KENNER,2017,5,1,38
KENNER,2017,5,7,85
KENNER,2017,5,19,71
KENNER,2017,5,20,67
KENNER,2017,5,25,64
KENNER,2017,5,31,63
KENNER,2017,6,9,80
KENNER,2017,6,12,46
KENNER,2017,6,18,52
KENNER,2017,6,24,99
KENNER,2017,6,30,235
KENNER,2017,7,12,49
KENNER,2017,7,18,34
KENNER,2017,7,24,148
KENNER,2017,7,30,90
KENNER,2017,8,5,70
KENNER,2017,8,11,71
KENNER,2017,8,17,87
KENNER,2017,8,23,61
KENNER,2017,8,29,89
KENNER,2017,9,4,116
KENNER,2017,9,10,88
KENNER,2017,9,16,42
KENNER,2017,9,22,112
KENNER,2017,9,28,110
KENNER,2017,10,4,64
KENNER,2017,10,10,105
KENNER,2017,11,15,37
KENNER,2017,11,21,70
KENNER,2017,11,27,51
KENNER,2017,12,3,152
KENNER,2017,12,9,72
KENNER,2017,12,15,92
KENNER,2017,12,21,110
KENNER,2017,12,27,36
PORT ALLEN,2017,1,1,45
PORT ALLEN,2017,1,2,50
PORT ALLEN,2017,1,3,45
PORT ALLEN,2017,1,4,59
PORT ALLEN,2017,1,5,85
PORT ALLEN,2017,1,6,37
PORT ALLEN,2017,1,7,37
PORT ALLEN,2017,1,8,55
PORT ALLEN,2017,1,9,77
PORT ALLEN,2017,1,10,55
PORT ALLEN,2017,1,11,57
PORT ALLEN,2017,1,12,65
PORT ALLEN,2017,1,13,65
PORT ALLEN,2017,1,14,87
PORT ALLEN,2017,1,15,76
PORT ALLEN,2017,1,16,59
PORT ALLEN,2017,1,17,76
PORT ALLEN,2017,1,18,89
PORT ALLEN,2017,1,19,39
PORT ALLEN,2017,1,20,65
PORT ALLEN,2017,1,21,95
PORT ALLEN,2017,1,22,62
PORT ALLEN,2017,1,23,58
PORT ALLEN,2017,1,24,82
PORT ALLEN,2017,1,25,91
PORT ALLEN,2017,1,26,42
PORT ALLEN,2017,1,27,40
PORT ALLEN,2017,1,28,63
PORT ALLEN,2017,1,29,61
PORT ALLEN,2017,1,30,119
PORT ALLEN,2017,1,31,139
PORT ALLEN,2017,2,1,81
PORT ALLEN,2017,2,2,84
PORT ALLEN,2017,2,3,55
PORT ALLEN,2017,2,4,81
PORT ALLEN,2017,2,5,84
PORT ALLEN,2017,2,6,98
PORT ALLEN,2017,2,7,95
PORT ALLEN,2017,2,8,134
PORT ALLEN,2017,2,9,74
PORT ALLEN,2017,2,10,82
PORT ALLEN,2017,2,11,95
PORT ALLEN,2017,2,12,114
PORT ALLEN,2017,2,13,142
PORT ALLEN,2017,2,14,109
PORT ALLEN,2017,2,15,51
PORT ALLEN,2017,2,16,77
PORT ALLEN,2017,2,17,116
PORT ALLEN,2017,2,18,115
PORT ALLEN,2017,2,19,90
PORT ALLEN,2017,2,20,70
PORT ALLEN,2017,2,21,30
PORT ALLEN,2017,2,22,58
PORT ALLEN,2017,2,23,75
PORT ALLEN,2017,2,24,65
PORT ALLEN,2017,2,25,92
PORT ALLEN,2017,2,26,89
PORT ALLEN,2017,2,27,94
PORT ALLEN,2017,2,28,102
PORT ALLEN,2017,3,1,125
PORT ALLEN,2017,3,2,30
PORT ALLEN,2017,3,3,64
PORT ALLEN,2017,3,4,101
PORT ALLEN,2017,3,5,87
PORT ALLEN,2017,3,6,97
PORT ALLEN,2017,3,7,73
PORT ALLEN,2017,3,8,42
PORT ALLEN,2017,3,9,60
PORT ALLEN,2017,3,10,100
PORT ALLEN,2017,3,11,103
PORT ALLEN,2017,3,12,30
PORT ALLEN,2017,3,13,64
PORT ALLEN,2017,3,14,54
PORT ALLEN,2017,3,15,82
PORT ALLEN,2017,3,16,122
PORT ALLEN,2017,3,17,91
PORT ALLEN,2017,3,18,77
PORT ALLEN,2017,3,19,97
PORT ALLEN,2017,3,20,63
PORT ALLEN,2017,3,21,70
PORT ALLEN,2017,3,22,114
PORT ALLEN,2017,3,23,200
PORT ALLEN,2017,3,24,185
PORT ALLEN,2017,3,25,64
PORT ALLEN,2017,3,26,141
PORT ALLEN,2017,3,27,97
PORT ALLEN,2017,3,28,122
PORT ALLEN,2017,3,29,99
PORT ALLEN,2017,3,30,70
PORT ALLEN,2017,3,31,95
PORT ALLEN,2017,4,1,79
PORT ALLEN,2017,4,2,95
PORT ALLEN,2017,4,3,66
PORT ALLEN,2017,4,4,101
PORT ALLEN,2017,4,5,97
PORT ALLEN,2017,4,6,50
PORT ALLEN,2017,4,7,71
PORT ALLEN,2017,4,8,149
PORT ALLEN,2017,4,9,104
PORT ALLEN,2017,4,10,150
PORT ALLEN,2017,4,11,177
PORT ALLEN,2017,4,12,160
PORT ALLEN,2017,4,13,192
PORT ALLEN,2017,4,14,174
PORT ALLEN,2017,4,15,104
PORT ALLEN,2017,4,16,94
PORT ALLEN,2017,4,17,108
PORT ALLEN,2017,4,18,148
PORT ALLEN,2017,4,19,109
PORT ALLEN,2017,4,20,107
PORT ALLEN,2017,4,21,97
PORT ALLEN,2017,4,22,71
PORT ALLEN,2017,4,23,59
PORT ALLEN,2017,4,24,58
PORT ALLEN,2017,4,25,79
PORT ALLEN,2017,4,26,135
PORT ALLEN,2017,4,27,85
PORT ALLEN,2017,4,28,226
PORT ALLEN,2017,4,29,164
PORT ALLEN,2017,4,30,75
PORT ALLEN,2017,5,1,53
PORT ALLEN,2017,5,2,91
PORT ALLEN,2017,5,3,59
PORT ALLEN,2017,5,4,30
PORT ALLEN,2017,5,6,70
PORT ALLEN,2017,5,7,92
PORT ALLEN,2017,5,8,122
PORT ALLEN,2017,5,9,99
PORT ALLEN,2017,5,10,108
PORT ALLEN,2017,5,11,120
PORT ALLEN,2017,5,12,95
PORT ALLEN,2017,5,13,57
PORT ALLEN,2017,5,14,85
PORT ALLEN,2017,5,15,111
PORT ALLEN,2017,5,16,121
PORT ALLEN,2017,5,17,112
PORT ALLEN,2017,5,18,95
PORT ALLEN,2017,5,19,107
PORT ALLEN,2017,5,20,91
PORT ALLEN,2017,5,21,55
PORT ALLEN,2017,5,22,64
PORT ALLEN,2017,5,25,71
PORT ALLEN,2017,5,26,90
PORT ALLEN,2017,5,27,140
PORT ALLEN,2017,5,29,80
PORT ALLEN,2017,5,30,134
PORT ALLEN,2017,5,31,109
PORT ALLEN,2017,6,1,76
PORT ALLEN,2017,6,2,73
PORT ALLEN,2017,6,3,100
PORT ALLEN,2017,6,4,97
PORT ALLEN,2017,6,5,61
PORT ALLEN,2017,6,6,51
PORT ALLEN,2017,6,7,59
PORT ALLEN,2017,6,8,70
PORT ALLEN,2017,6,9,107
PORT ALLEN,2017,6,10,81
PORT ALLEN,2017,6,11,65
PORT ALLEN,2017,6,12,59
PORT ALLEN,2017,6,13,79
PORT ALLEN,2017,6,14,87
PORT ALLEN,2017,6,15,82
PORT ALLEN,2017,6,16,85
PORT ALLEN,2017,6,17,78
